,dt_iso,temp_f,pressure,humidity,weather_main
32027,2018-02-06 10:00:00 +0000 UTC,55.42,1015,100,Mist
32028,2018-02-06 10:00:00 +0000 UTC,55.42,1015,100,Fog
32029,2018-02-06 11:00:00 +0000 UTC,53.29,1015,100,Mist
32030,2018-02-06 11:00:00 +0000 UTC,53.29,1015,100,Fog
32031,2018-02-06 12:00:00 +0000 UTC,54.52,1015,100,Mist
32032,2018-02-06 12:00:00 +0000 UTC,54.52,1015,100,Fog
32033,2018-02-06 13:00:00 +0000 UTC,54.34,1016,100,Mist
32034,2018-02-06 14:00:00 +0000 UTC,54.19,1015,100,Mist
32035,2018-02-06 14:00:00 +0000 UTC,54.19,1015,100,Haze
32036,2018-02-06 15:00:00 +0000 UTC,53.78,1016,93,Mist
32037,2018-02-06 15:00:00 +0000 UTC,53.78,1016,93,Haze
32038,2018-02-06 16:00:00 +0000 UTC,53.58,1016,87,Mist
32039,2018-02-06 17:00:00 +0000 UTC,53.17,1016,72,Mist
32040,2018-02-06 18:00:00 +0000 UTC,57.47,1017,67,Mist
32041,2018-02-06 18:00:00 +0000 UTC,57.47,1017,67,Haze
32042,2018-02-06 19:00:00 +0000 UTC,60.66,1017,67,Haze
32043,2018-02-06 20:00:00 +0000 UTC,64.54,1018,72,Haze
32044,2018-02-06 20:00:00 +0000 UTC,64.54,1018,72,Mist
32045,2018-02-06 21:00:00 +0000 UTC,65.52,1017,77,Haze
32046,2018-02-06 22:00:00 +0000 UTC,66.47,1016,67,Haze
32047,2018-02-06 23:00:00 +0000 UTC,66.58,1016,72,Haze
32048,2018-02-07 00:00:00 +0000 UTC,65.93,1016,67,Clouds
32049,2018-02-07 01:00:00 +0000 UTC,64.92,1017,72,Clouds
32050,2018-02-07 02:00:00 +0000 UTC,62.46,1017,72,Clouds
32051,2018-02-07 03:00:00 +0000 UTC,58.33,1017,77,Clouds
32052,2018-02-07 04:00:00 +0000 UTC,56.66,1018,77,Clouds
32053,2018-02-07 05:00:00 +0000 UTC,54.86,1018,87,Clear
32054,2018-02-07 06:00:00 +0000 UTC,53.31,1019,100,Mist
32055,2018-02-07 07:00:00 +0000 UTC,52.02,1019,87,Mist
32056,2018-02-07 08:00:00 +0000 UTC,50.76,1020,100,Mist
32057,2018-02-07 08:00:00 +0000 UTC,50.76,1020,100,Haze
32058,2018-02-07 09:00:00 +0000 UTC,50.5,1020,100,Mist
32059,2018-02-07 09:00:00 +0000 UTC,50.5,1020,100,Haze
32060,2018-02-07 09:00:00 +0000 UTC,50.5,1020,100,Fog
32061,2018-02-07 10:00:00 +0000 UTC,48.96,1020,93,Mist
32062,2018-02-07 10:00:00 +0000 UTC,48.96,1020,93,Haze
32063,2018-02-07 10:00:00 +0000 UTC,48.96,1020,93,Fog
32064,2018-02-07 11:00:00 +0000 UTC,48.27,1021,87,Mist
32065,2018-02-07 11:00:00 +0000 UTC,48.27,1021,87,Fog
32066,2018-02-07 12:00:00 +0000 UTC,49.39,1021,93,Mist
32067,2018-02-07 12:00:00 +0000 UTC,49.39,1021,93,Haze
32068,2018-02-07 12:00:00 +0000 UTC,49.39,1021,93,Fog
32069,2018-02-07 13:00:00 +0000 UTC,52.18,1022,87,Mist
32070,2018-02-07 13:00:00 +0000 UTC,52.18,1022,87,Fog
32071,2018-02-07 14:00:00 +0000 UTC,52.39,1022,93,Mist
32072,2018-02-07 14:00:00 +0000 UTC,52.39,1022,93,Fog
32073,2018-02-07 15:00:00 +0000 UTC,52.29,1022,100,Fog
32074,2018-02-07 15:00:00 +0000 UTC,52.29,1022,100,Mist
32075,2018-02-07 16:00:00 +0000 UTC,51.8,1022,93,Mist
32076,2018-02-07 16:00:00 +0000 UTC,51.8,1022,93,Fog
32077,2018-02-07 17:00:00 +0000 UTC,52.66,1022,87,Mist
32078,2018-02-07 18:00:00 +0000 UTC,60.93,1023,77,Mist
32079,2018-02-07 19:00:00 +0000 UTC,68.81,1023,68,Haze
32080,2018-02-07 20:00:00 +0000 UTC,73.36,1023,63,Clouds
32081,2018-02-07 21:00:00 +0000 UTC,74.77,1021,82,Haze
32082,2018-02-07 22:00:00 +0000 UTC,77.23,1021,35,Clear
32083,2018-02-07 23:00:00 +0000 UTC,76.69,1019,18,Clear
32084,2018-02-08 00:00:00 +0000 UTC,75.06,1020,40,Haze
32085,2018-02-08 01:00:00 +0000 UTC,73.53,1020,46,Haze
32086,2018-02-08 02:00:00 +0000 UTC,70.9,1020,27,Haze
32087,2018-02-08 03:00:00 +0000 UTC,66.43,1020,30,Haze
32088,2018-02-08 04:00:00 +0000 UTC,63.82,1021,30,Haze
32089,2018-02-08 05:00:00 +0000 UTC,60.19,1021,78,Haze
32090,2018-02-08 06:00:00 +0000 UTC,59.29,1022,78,Mist
32091,2018-02-08 07:00:00 +0000 UTC,56.19,1022,46,Clear
32092,2018-02-08 08:00:00 +0000 UTC,54.99,1021,66,Clear
32093,2018-02-08 09:00:00 +0000 UTC,53.19,1021,75,Clear
32094,2018-02-08 10:00:00 +0000 UTC,51.64,1021,76,Fog
32095,2018-02-08 11:00:00 +0000 UTC,50.47,1021,52,Mist
32096,2018-02-08 12:00:00 +0000 UTC,48.87,1020,56,Clear
32097,2018-02-08 13:00:00 +0000 UTC,48.29,1020,87,Clear
32098,2018-02-08 14:00:00 +0000 UTC,49.28,1020,52,Clear
32099,2018-02-08 15:00:00 +0000 UTC,48.43,1020,50,Clouds
32100,2018-02-08 16:00:00 +0000 UTC,48.83,1020,37,Clear
32101,2018-02-08 17:00:00 +0000 UTC,56.43,1021,33,Clear
32102,2018-02-08 18:00:00 +0000 UTC,63.81,1021,33,Clear
32103,2018-02-08 19:00:00 +0000 UTC,71.91,1020,39,Clear
32104,2018-02-08 20:00:00 +0000 UTC,75.49,1020,37,Clear
32105,2018-02-08 21:00:00 +0000 UTC,76.55,1019,25,Clear
32106,2018-02-08 22:00:00 +0000 UTC,75.47,1018,30,Clear
32107,2018-02-08 23:00:00 +0000 UTC,75.6,1017,40,Clear
32108,2018-02-09 00:00:00 +0000 UTC,74.59,1016,35,Haze
32109,2018-02-09 01:00:00 +0000 UTC,72.88,1016,28,Haze
32110,2018-02-09 02:00:00 +0000 UTC,70.48,1016,28,Haze
32111,2018-02-09 03:00:00 +0000 UTC,65.21,1016,22,Haze
32112,2018-02-09 04:00:00 +0000 UTC,61.66,1017,32,Haze
32113,2018-02-09 05:00:00 +0000 UTC,57.27,1017,41,Haze
32114,2018-02-09 06:00:00 +0000 UTC,55.22,1017,47,Mist
32115,2018-02-09 07:00:00 +0000 UTC,53.82,1017,54,Mist
32116,2018-02-09 08:00:00 +0000 UTC,52.79,1017,53,Haze
32117,2018-02-09 09:00:00 +0000 UTC,51.89,1016,100,Mist
32118,2018-02-09 09:00:00 +0000 UTC,51.89,1016,100,Fog
32119,2018-02-09 10:00:00 +0000 UTC,50.86,1017,100,Fog
32120,2018-02-09 11:00:00 +0000 UTC,50.22,1016,100,Mist
32121,2018-02-09 12:00:00 +0000 UTC,49.06,1016,65,Fog
32122,2018-02-09 13:00:00 +0000 UTC,47.77,1017,100,Fog
32123,2018-02-09 14:00:00 +0000 UTC,47.75,1017,70,Fog
32124,2018-02-09 15:00:00 +0000 UTC,46.18,1017,100,Fog
32125,2018-02-09 16:00:00 +0000 UTC,47.08,1017,100,Fog
32126,2018-02-09 16:00:00 +0000 UTC,47.08,1017,100,Mist
32127,2018-02-09 16:00:00 +0000 UTC,47.08,1017,100,Haze
32128,2018-02-09 17:00:00 +0000 UTC,52.99,1018,100,Mist
32129,2018-02-09 17:00:00 +0000 UTC,52.99,1018,100,Fog
32130,2018-02-09 18:00:00 +0000 UTC,57.72,1017,67,Mist
32131,2018-02-09 19:00:00 +0000 UTC,61.93,1018,87,Haze
32132,2018-02-09 19:00:00 +0000 UTC,61.93,1018,87,Mist
32133,2018-02-09 20:00:00 +0000 UTC,65.41,1017,82,Haze
32134,2018-02-09 21:00:00 +0000 UTC,67.26,1015,82,Haze
32135,2018-02-09 22:00:00 +0000 UTC,67.62,1016,77,Haze
32136,2018-02-09 23:00:00 +0000 UTC,67.6,1014,82,Clouds
32137,2018-02-10 00:00:00 +0000 UTC,66.85,1015,72,Clouds
32138,2018-02-10 01:00:00 +0000 UTC,64.53,1014,77,Clouds
32139,2018-02-10 02:00:00 +0000 UTC,63.01,1014,77,Clouds
32140,2018-02-10 03:00:00 +0000 UTC,58.17,1015,82,Clouds
32141,2018-02-10 04:00:00 +0000 UTC,56.64,1014,93,Mist
32142,2018-02-10 05:00:00 +0000 UTC,55.42,1015,93,Mist
32143,2018-02-10 06:00:00 +0000 UTC,56.01,1014,87,Mist
32144,2018-02-10 06:00:00 +0000 UTC,56.01,1014,87,Fog
32145,2018-02-10 07:00:00 +0000 UTC,55.72,1015,93,Mist
32146,2018-02-10 07:00:00 +0000 UTC,55.72,1015,93,Fog
32147,2018-02-10 08:00:00 +0000 UTC,54.95,1015,100,Mist
32148,2018-02-10 08:00:00 +0000 UTC,54.95,1015,100,Fog
32149,2018-02-10 08:00:00 +0000 UTC,54.95,1015,100,Haze
32150,2018-02-10 09:00:00 +0000 UTC,55.58,1015,93,Mist
32151,2018-02-10 09:00:00 +0000 UTC,55.58,1015,93,Fog
32152,2018-02-10 09:00:00 +0000 UTC,55.58,1015,93,Haze
32153,2018-02-10 10:00:00 +0000 UTC,55.24,1014,93,Mist
32154,2018-02-10 10:00:00 +0000 UTC,55.24,1014,93,Fog
32155,2018-02-10 11:00:00 +0000 UTC,54.93,1013,82,Haze
32156,2018-02-10 11:00:00 +0000 UTC,54.93,1013,82,Mist
32157,2018-02-10 11:00:00 +0000 UTC,54.93,1013,82,Fog
32158,2018-02-10 12:00:00 +0000 UTC,54.97,1013,100,Mist
32159,2018-02-10 12:00:00 +0000 UTC,54.97,1013,100,Haze
32160,2018-02-10 12:00:00 +0000 UTC,54.97,1013,100,Fog
32161,2018-02-10 13:00:00 +0000 UTC,54.84,1013,87,Mist
32162,2018-02-10 13:00:00 +0000 UTC,54.84,1013,87,Haze
32163,2018-02-10 14:00:00 +0000 UTC,54.64,1014,87,Mist
32164,2018-02-10 14:00:00 +0000 UTC,54.64,1014,87,Haze
32165,2018-02-10 14:00:00 +0000 UTC,54.64,1014,87,Fog
32166,2018-02-10 15:00:00 +0000 UTC,55.26,1014,77,Mist
32167,2018-02-10 15:00:00 +0000 UTC,55.26,1014,77,Haze
32168,2018-02-10 16:00:00 +0000 UTC,55.69,1014,100,Haze
32169,2018-02-10 16:00:00 +0000 UTC,55.69,1014,100,Mist
32170,2018-02-10 17:00:00 +0000 UTC,56.37,1015,77,Haze
32171,2018-02-10 17:00:00 +0000 UTC,56.37,1015,77,Mist
32172,2018-02-10 18:00:00 +0000 UTC,58.98,1015,67,Mist
32173,2018-02-10 18:00:00 +0000 UTC,58.98,1015,67,Haze
32174,2018-02-10 19:00:00 +0000 UTC,61.5,1015,72,Clouds
32175,2018-02-10 20:00:00 +0000 UTC,63.14,1014,67,Clouds
32176,2018-02-10 21:00:00 +0000 UTC,63.63,1012,63,Clouds
32177,2018-02-10 22:00:00 +0000 UTC,63.63,1011,59,Clouds
32178,2018-02-10 23:00:00 +0000 UTC,63.5,1012,72,Clouds
32179,2018-02-11 00:00:00 +0000 UTC,63.25,1011,72,Clouds
32180,2018-02-11 01:00:00 +0000 UTC,62.74,1011,59,Clouds
32181,2018-02-11 02:00:00 +0000 UTC,61.48,1011,72,Clouds
32182,2018-02-11 03:00:00 +0000 UTC,60.4,1012,82,Clouds
32183,2018-02-11 04:00:00 +0000 UTC,59.97,1012,82,Clouds
32184,2018-02-11 05:00:00 +0000 UTC,59.25,1012,72,Clouds
32185,2018-02-11 06:00:00 +0000 UTC,57.87,1012,77,Clouds
32186,2018-02-11 07:00:00 +0000 UTC,56.1,1012,82,Clear
32187,2018-02-11 08:00:00 +0000 UTC,54.81,1013,87,Clear
32188,2018-02-11 09:00:00 +0000 UTC,54.54,1013,87,Mist
32189,2018-02-11 10:00:00 +0000 UTC,54.43,1013,87,Mist
32190,2018-02-11 11:00:00 +0000 UTC,53.06,1013,87,Mist
32191,2018-02-11 12:00:00 +0000 UTC,52.77,1012,81,Fog
32192,2018-02-11 12:00:00 +0000 UTC,52.77,1012,81,Mist
32193,2018-02-11 13:00:00 +0000 UTC,52.97,1012,81,Mist
32194,2018-02-11 14:00:00 +0000 UTC,51.8,1012,93,Mist
32195,2018-02-11 15:00:00 +0000 UTC,50.54,1013,93,Mist
32196,2018-02-11 16:00:00 +0000 UTC,51.49,1013,93,Mist
32197,2018-02-11 17:00:00 +0000 UTC,53.56,1014,82,Mist
32198,2018-02-11 18:00:00 +0000 UTC,59.4,1014,72,Clouds
32199,2018-02-11 19:00:00 +0000 UTC,63.48,1014,63,Clouds
32200,2018-02-11 20:00:00 +0000 UTC,64.94,1014,55,Clouds
32201,2018-02-11 21:00:00 +0000 UTC,66.78,1013,52,Clouds
32202,2018-02-11 22:00:00 +0000 UTC,65.89,1011,52,Clear
32203,2018-02-11 23:00:00 +0000 UTC,65.44,1012,59,Clouds
32204,2018-02-12 00:00:00 +0000 UTC,64.13,1012,72,Clouds
32205,2018-02-12 01:00:00 +0000 UTC,63.19,1012,77,Clouds
32206,2018-02-12 02:00:00 +0000 UTC,62.04,1013,63,Clouds
32207,2018-02-12 03:00:00 +0000 UTC,61.11,1013,87,Clouds
32208,2018-02-12 04:00:00 +0000 UTC,60.01,1013,67,Clouds
32209,2018-02-12 05:00:00 +0000 UTC,58.39,1012,67,Clouds
32210,2018-02-12 06:00:00 +0000 UTC,58.59,1012,67,Clouds
32211,2018-02-12 07:00:00 +0000 UTC,58.44,1012,72,Clouds
32212,2018-02-12 08:00:00 +0000 UTC,58.33,1012,72,Clouds
32213,2018-02-12 09:00:00 +0000 UTC,58.12,1011,82,Mist
32214,2018-02-12 10:00:00 +0000 UTC,56.39,1011,82,Clouds
32215,2018-02-12 11:00:00 +0000 UTC,56.7,1012,77,Clouds
32216,2018-02-12 12:00:00 +0000 UTC,57.99,1011,82,Clouds
32217,2018-02-12 13:00:00 +0000 UTC,56.32,1011,77,Rain
32218,2018-02-12 14:00:00 +0000 UTC,57.02,1012,77,Clouds
32219,2018-02-12 15:00:00 +0000 UTC,58.1,1011,87,Rain
32220,2018-02-12 16:00:00 +0000 UTC,57.34,1012,87,Rain
32221,2018-02-12 16:00:00 +0000 UTC,57.34,1012,87,Mist
32222,2018-02-12 17:00:00 +0000 UTC,57.61,1012,100,Rain
32223,2018-02-12 18:00:00 +0000 UTC,58.5,1013,63,Clouds
32224,2018-02-12 19:00:00 +0000 UTC,60.06,1013,55,Clouds
32225,2018-02-12 20:00:00 +0000 UTC,60.1,1013,55,Clouds
32226,2018-02-12 21:00:00 +0000 UTC,60.24,1013,55,Clouds
32227,2018-02-12 22:00:00 +0000 UTC,60.24,1013,51,Clouds
32228,2018-02-12 23:00:00 +0000 UTC,60.21,1013,55,Clouds
32229,2018-02-13 00:00:00 +0000 UTC,60.03,1013,51,Clouds
32230,2018-02-13 01:00:00 +0000 UTC,59.27,1013,51,Clouds
32231,2018-02-13 02:00:00 +0000 UTC,57.88,1013,55,Clouds
32232,2018-02-13 03:00:00 +0000 UTC,56.64,1014,62,Clouds
32233,2018-02-13 04:00:00 +0000 UTC,56.46,1014,87,Rain
32234,2018-02-13 05:00:00 +0000 UTC,56.14,1015,66,Rain
32235,2018-02-13 06:00:00 +0000 UTC,55.53,1015,71,Clouds
32236,2018-02-13 07:00:00 +0000 UTC,54.48,1015,71,Rain
32237,2018-02-13 07:00:00 +0000 UTC,54.48,1015,71,Mist
32238,2018-02-13 08:00:00 +0000 UTC,54.0,1016,71,Rain
32239,2018-02-13 09:00:00 +0000 UTC,51.76,1016,76,Rain
32240,2018-02-13 10:00:00 +0000 UTC,51.51,1016,71,Rain
32241,2018-02-13 11:00:00 +0000 UTC,50.76,1017,87,Rain
32242,2018-02-13 12:00:00 +0000 UTC,50.95,1017,81,Rain
32243,2018-02-13 12:00:00 +0000 UTC,50.95,1017,81,Mist
32244,2018-02-13 13:00:00 +0000 UTC,50.23,1017,81,Rain
32245,2018-02-13 14:00:00 +0000 UTC,49.69,1018,81,Rain
32246,2018-02-13 15:00:00 +0000 UTC,49.41,1018,76,Clouds
32247,2018-02-13 16:00:00 +0000 UTC,49.26,1019,71,Clouds
32248,2018-02-13 17:00:00 +0000 UTC,52.75,1019,66,Clouds
32249,2018-02-13 18:00:00 +0000 UTC,58.01,1021,51,Clouds
32250,2018-02-13 19:00:00 +0000 UTC,61.21,1020,42,Clouds
32251,2018-02-13 20:00:00 +0000 UTC,62.6,1020,39,Clouds
32252,2018-02-13 21:00:00 +0000 UTC,63.43,1020,39,Clouds
32253,2018-02-13 22:00:00 +0000 UTC,63.36,1020,45,Clouds
32254,2018-02-13 23:00:00 +0000 UTC,64.26,1020,45,Clouds
32255,2018-02-14 00:00:00 +0000 UTC,64.11,1020,45,Clouds
32256,2018-02-14 01:00:00 +0000 UTC,63.14,1020,51,Clouds
32257,2018-02-14 02:00:00 +0000 UTC,61.34,1021,51,Clouds
32258,2018-02-14 03:00:00 +0000 UTC,58.96,1021,55,Clouds
32259,2018-02-14 04:00:00 +0000 UTC,57.58,1021,59,Rain
32260,2018-02-14 05:00:00 +0000 UTC,55.24,1020,62,Clouds
32261,2018-02-14 06:00:00 +0000 UTC,55.63,1020,66,Rain
32262,2018-02-14 07:00:00 +0000 UTC,55.65,1020,71,Clouds
32263,2018-02-14 08:00:00 +0000 UTC,55.24,1020,66,Clouds
32264,2018-02-14 09:00:00 +0000 UTC,55.65,1021,66,Clouds
32265,2018-02-14 10:00:00 +0000 UTC,55.51,1020,71,Clouds
32266,2018-02-14 11:00:00 +0000 UTC,55.09,1020,71,Clouds
32267,2018-02-14 12:00:00 +0000 UTC,53.94,1019,71,Clouds
32268,2018-02-14 13:00:00 +0000 UTC,54.32,1018,76,Clouds
32269,2018-02-14 14:00:00 +0000 UTC,52.32,1019,76,Clouds
32270,2018-02-14 15:00:00 +0000 UTC,52.61,1019,58,Clouds
32271,2018-02-14 16:00:00 +0000 UTC,53.98,1019,55,Clouds
32272,2018-02-14 17:00:00 +0000 UTC,57.54,1020,51,Clouds
32273,2018-02-14 18:00:00 +0000 UTC,62.85,1020,45,Clouds
32274,2018-02-14 19:00:00 +0000 UTC,65.44,1021,45,Clouds
32275,2018-02-14 20:00:00 +0000 UTC,66.88,1020,48,Clouds
32276,2018-02-14 21:00:00 +0000 UTC,67.69,1020,42,Clouds
32277,2018-02-14 22:00:00 +0000 UTC,67.15,1019,43,Rain
32278,2018-02-14 23:00:00 +0000 UTC,67.17,1018,63,Rain
32279,2018-02-15 00:00:00 +0000 UTC,65.39,1017,59,Rain
32280,2018-02-15 01:00:00 +0000 UTC,64.0,1018,55,Rain
32281,2018-02-15 01:00:00 +0000 UTC,64.0,1018,55,Drizzle
32282,2018-02-15 02:00:00 +0000 UTC,61.38,1018,67,Rain
32283,2018-02-15 02:00:00 +0000 UTC,61.38,1018,67,Drizzle
32284,2018-02-15 03:00:00 +0000 UTC,59.83,1019,72,Rain
32285,2018-02-15 04:00:00 +0000 UTC,59.56,1019,67,Clouds
32286,2018-02-15 05:00:00 +0000 UTC,57.99,1019,77,Clouds
32287,2018-02-15 06:00:00 +0000 UTC,57.02,1020,77,Clouds
32288,2018-02-15 07:00:00 +0000 UTC,54.99,1019,82,Clouds
32289,2018-02-15 08:00:00 +0000 UTC,55.24,1019,87,Clouds
32290,2018-02-15 09:00:00 +0000 UTC,54.07,1019,87,Clouds
32291,2018-02-15 10:00:00 +0000 UTC,54.39,1019,87,Clouds
32292,2018-02-15 11:00:00 +0000 UTC,53.17,1018,87,Clouds
32293,2018-02-15 12:00:00 +0000 UTC,54.21,1018,87,Clouds
32294,2018-02-15 13:00:00 +0000 UTC,53.13,1018,93,Clouds
32295,2018-02-15 14:00:00 +0000 UTC,51.15,1019,87,Clear
32296,2018-02-15 15:00:00 +0000 UTC,50.86,1019,82,Clouds
32297,2018-02-15 16:00:00 +0000 UTC,50.34,1019,82,Clouds
32298,2018-02-15 17:00:00 +0000 UTC,55.06,1020,71,Clouds
32299,2018-02-15 18:00:00 +0000 UTC,61.39,1020,63,Clouds
32300,2018-02-15 19:00:00 +0000 UTC,64.8,1020,55,Clouds
32301,2018-02-15 20:00:00 +0000 UTC,66.69,1020,55,Clouds
32302,2018-02-15 21:00:00 +0000 UTC,67.23,1019,52,Clouds
32303,2018-02-15 22:00:00 +0000 UTC,68.4,1018,49,Clouds
32304,2018-02-15 23:00:00 +0000 UTC,68.27,1017,49,Clouds
32305,2018-02-16 00:00:00 +0000 UTC,66.76,1018,68,Clouds
32306,2018-02-16 01:00:00 +0000 UTC,65.66,1018,68,Clouds
32307,2018-02-16 02:00:00 +0000 UTC,64.13,1018,55,Clouds
32308,2018-02-16 03:00:00 +0000 UTC,62.02,1019,55,Clouds
32309,2018-02-16 04:00:00 +0000 UTC,60.37,1020,55,Clouds
32310,2018-02-16 05:00:00 +0000 UTC,57.31,1020,62,Clear
32311,2018-02-16 06:00:00 +0000 UTC,56.21,1020,66,Clear
32312,2018-02-16 07:00:00 +0000 UTC,53.96,1021,71,Clear
32313,2018-02-16 08:00:00 +0000 UTC,53.83,1020,76,Clear
32314,2018-02-16 09:00:00 +0000 UTC,53.46,1020,76,Clear
32315,2018-02-16 10:00:00 +0000 UTC,53.2,1020,76,Rain
32316,2018-02-16 11:00:00 +0000 UTC,53.76,1020,81,Clear
32317,2018-02-16 12:00:00 +0000 UTC,52.36,1020,75,Clear
32318,2018-02-16 13:00:00 +0000 UTC,53.33,1020,81,Clear
32319,2018-02-16 14:00:00 +0000 UTC,52.95,1020,81,Clear
32320,2018-02-16 15:00:00 +0000 UTC,54.25,1020,50,Clouds
32321,2018-02-16 16:00:00 +0000 UTC,55.53,1020,41,Clouds
32322,2018-02-16 17:00:00 +0000 UTC,60.51,1020,23,Clear
32323,2018-02-16 18:00:00 +0000 UTC,66.49,1021,43,Clouds
32324,2018-02-16 19:00:00 +0000 UTC,69.93,1021,22,Clouds
32325,2018-02-16 20:00:00 +0000 UTC,73.69,1021,15,Clouds
32326,2018-02-16 21:00:00 +0000 UTC,73.53,1020,23,Clouds
32327,2018-02-16 22:00:00 +0000 UTC,73.11,1019,23,Clouds
32328,2018-02-16 23:00:00 +0000 UTC,72.79,1018,24,Clouds
32329,2018-02-17 00:00:00 +0000 UTC,72.14,1018,28,Clouds
32330,2018-02-17 01:00:00 +0000 UTC,70.84,1018,28,Clouds
32331,2018-02-17 02:00:00 +0000 UTC,68.14,1018,28,Clouds
32332,2018-02-17 03:00:00 +0000 UTC,64.54,1019,28,Clouds
32333,2018-02-17 04:00:00 +0000 UTC,61.11,1019,34,Clouds
32334,2018-02-17 05:00:00 +0000 UTC,58.23,1020,35,Clear
32335,2018-02-17 06:00:00 +0000 UTC,54.41,1020,40,Clear
32336,2018-02-17 07:00:00 +0000 UTC,53.02,1020,45,Clear
32337,2018-02-17 08:00:00 +0000 UTC,51.78,1020,45,Clear
32338,2018-02-17 09:00:00 +0000 UTC,50.4,1020,49,Clear
32339,2018-02-17 10:00:00 +0000 UTC,50.52,1020,56,Clear
32340,2018-02-17 11:00:00 +0000 UTC,47.07,1020,56,Rain
32341,2018-02-17 12:00:00 +0000 UTC,47.21,1019,60,Clear
32342,2018-02-17 13:00:00 +0000 UTC,46.92,1019,56,Clear
32343,2018-02-17 14:00:00 +0000 UTC,46.13,1019,60,Clear
32344,2018-02-17 15:00:00 +0000 UTC,46.22,1020,43,Clouds
32345,2018-02-17 16:00:00 +0000 UTC,47.25,1019,50,Clouds
32346,2018-02-17 17:00:00 +0000 UTC,55.36,1020,35,Clouds
32347,2018-02-17 18:00:00 +0000 UTC,63.61,1021,25,Rain
32348,2018-02-17 19:00:00 +0000 UTC,67.55,1021,19,Rain
32349,2018-02-17 20:00:00 +0000 UTC,70.79,1021,14,Rain
32350,2018-02-17 21:00:00 +0000 UTC,72.0,1020,17,Clouds
32351,2018-02-17 22:00:00 +0000 UTC,71.98,1019,18,Clouds
32352,2018-02-17 23:00:00 +0000 UTC,72.48,1018,15,Clouds
32353,2018-02-18 00:00:00 +0000 UTC,71.87,1018,18,Clouds
32354,2018-02-18 01:00:00 +0000 UTC,70.9,1018,18,Clouds
32355,2018-02-18 02:00:00 +0000 UTC,66.87,1018,55,Rain
32356,2018-02-18 03:00:00 +0000 UTC,62.76,1018,52,Clouds
32357,2018-02-18 04:00:00 +0000 UTC,59.43,1018,55,Clouds
32358,2018-02-18 05:00:00 +0000 UTC,56.26,1018,35,Clear
32359,2018-02-18 06:00:00 +0000 UTC,55.24,1018,35,Clear
32360,2018-02-18 07:00:00 +0000 UTC,53.58,1018,43,Clear
32361,2018-02-18 08:00:00 +0000 UTC,51.93,1017,46,Clouds
32362,2018-02-18 09:00:00 +0000 UTC,51.33,1017,49,Clear
32363,2018-02-18 10:00:00 +0000 UTC,48.79,1017,69,Clear
32364,2018-02-18 11:00:00 +0000 UTC,47.77,1016,56,Clear
32365,2018-02-18 12:00:00 +0000 UTC,47.61,1016,56,Clear
32366,2018-02-18 13:00:00 +0000 UTC,47.46,1016,81,Clouds
32367,2018-02-18 14:00:00 +0000 UTC,50.13,1016,72,Clear
32368,2018-02-18 15:00:00 +0000 UTC,47.7,1016,43,Clouds
32369,2018-02-18 16:00:00 +0000 UTC,49.78,1017,44,Clouds
32370,2018-02-18 17:00:00 +0000 UTC,54.34,1017,44,Clouds
32371,2018-02-18 18:00:00 +0000 UTC,59.86,1017,59,Clouds
32372,2018-02-18 19:00:00 +0000 UTC,64.26,1017,68,Clouds
32373,2018-02-18 20:00:00 +0000 UTC,65.8,1017,68,Clouds
32374,2018-02-18 21:00:00 +0000 UTC,66.18,1016,59,Clouds
32375,2018-02-18 22:00:00 +0000 UTC,65.64,1015,59,Clouds
32376,2018-02-18 23:00:00 +0000 UTC,65.44,1015,55,Clouds
32377,2018-02-19 00:00:00 +0000 UTC,64.38,1013,32,Clouds
32378,2018-02-19 01:00:00 +0000 UTC,64.26,1014,55,Clouds
32379,2018-02-19 02:00:00 +0000 UTC,60.66,1014,72,Clouds
32380,2018-02-19 03:00:00 +0000 UTC,58.68,1013,67,Clouds
32381,2018-02-19 04:00:00 +0000 UTC,57.34,1014,71,Clouds
32382,2018-02-19 05:00:00 +0000 UTC,56.91,1014,62,Clouds
32383,2018-02-19 06:00:00 +0000 UTC,57.2,1013,67,Clouds
32384,2018-02-19 07:00:00 +0000 UTC,57.36,1014,77,Rain
32385,2018-02-19 08:00:00 +0000 UTC,56.52,1015,87,Rain
32386,2018-02-19 09:00:00 +0000 UTC,56.39,1013,71,Rain
32387,2018-02-19 10:00:00 +0000 UTC,55.09,1013,62,Rain
32388,2018-02-19 11:00:00 +0000 UTC,54.99,1013,71,Clouds
32389,2018-02-19 12:00:00 +0000 UTC,54.34,1012,54,Clouds
32390,2018-02-19 13:00:00 +0000 UTC,54.05,1012,58,Clouds
32391,2018-02-19 14:00:00 +0000 UTC,53.76,1013,47,Clouds
32392,2018-02-19 15:00:00 +0000 UTC,53.15,1013,53,Clouds
32393,2018-02-19 16:00:00 +0000 UTC,53.44,1014,50,Clouds
32394,2018-02-19 17:00:00 +0000 UTC,54.57,1015,47,Clouds
32395,2018-02-19 18:00:00 +0000 UTC,56.08,1015,44,Clouds
32396,2018-02-19 19:00:00 +0000 UTC,57.47,1016,38,Clouds
32397,2018-02-19 20:00:00 +0000 UTC,57.74,1016,36,Clouds
32398,2018-02-19 21:00:00 +0000 UTC,57.74,1016,36,Clouds
32399,2018-02-19 22:00:00 +0000 UTC,58.24,1015,38,Clouds
